ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Number_Object_Number
17,4,732,261.0,396.0,1.7387100942086628,0.94523467036796749,1.0,0.5083333333333333,0.53368391314734509,54.098485539713018,49.979995998399197,8.5440037453175304,3.8535144454125976,3.6055512754639891,16.546903033498445,17.657286395148347,-65.377049089207091,131.28600000000006,0.93070565797838534,0.3729819329137688,0.004579556939938635,0.1309879123824545,0.09786242527525596,0.0028212777810079043,0.00084172510434126792,0.041259873979817382,0.059770984624240943,0.042136356999603615,0.0012152300834400705,0.00063491042251126559,0.0016984752796135618,0.021742858937021155,0.017956845879948509,0.024244931382293448,0.020126305976474759,0.0011553111812146529,0.0023007169161630651,0.0003277857203323113,0.0025290221986342702,0.0043163105726580124,0.0049960173560050884,0.002184104156074387,0.0069850804652016353,0.0094845529494438485,0.0013878833236087179,0.00080999638490395712,0.0022830222739285374,0.0006868238583605437,0.0030534567734868722,257.05737704918033,404.37704918032784,4
17,5,817,277.0,409.0,2.098590813153618,0.96522526852749557,1.0,0.75648148148148153,0.50911809345228887,63.880178823600772,59.304300012730948,8.0,3.8221979647420601,4.0,15.758963234692438,16.699527586568848,-84.751391646524411,142.00599999999997,0.93264840182648401,0.29577387206386918,0.0083110599212223527,0.11171749455399095,0.080091587687672147,0.0057922636825568962,0.0073271830893315796,0.039709882162878046,0.056996918894046206,0.037093128267509434,0.0019431954312757994,0.0065285767964146247,0.0059494050136201446,0.026932400027349451,0.022662704062021418,0.029129708506720167,0.020028195189867763,0.0013194602934940025,0.0020294976838515577,0.0056941186260141318,0.0044390200603259258,0.011471623369674028,0.012656782748834331,0.010079976022558992,0.01400684040549258,0.01168361315974243,0.0011657456217542606,0.00048109969994077003,0.0024630122214781441,0.0039456041869423792,0.0031368654290150808,275.39902080783355,418.92288861689104,5
18,1,372,306.0,354.0,1.2615382997555709,0.86315673483505395,1.0,0.62,0.71116139943963774,30.895389766913205,29.427877939124322,7.6157731058639087,3.3327380239958724,3.0,14.310835055998654,15.600197189363522,-67.802847832263325,81.076000000000036,0.93116395494367943,0.54669369744104801,0.053312591364417093,0.15925480405415296,0.10853113464415143,0.027176642623862185,0.029131600494619513,0.020339161167167583,0.035664567177029045,0.027917995571263673,0.00038577339110888519,0.0068719118578409811,0.011789544581131394,0.0047997432633205299,0.0092358687987786452,0.0036811344198939399,0.0090869595333781614,0.012107598335455994,0.0095994591581281732,0.0077039972412660737,0.005591426417073859,0.0084010744169676528,0.0094376853849519743,0.0085646181856453407,0.0029679148977160138,0.01142269915576807,0.0083034214632486912,0.01033930754358469,0.0094855435754535068,0.0094551620774665016,0.005264509865405477,305.76075268817203,354.42741935483872,1
18,2,727,273.0,370.0,1.7762887850076767,0.94892959054270642,1.0,0.60583333333333333,0.58332464977753584,54.664648670833117,50.447993022517757,8.0622577482985491,3.846347112012015,3.6055512754639891,16.118355353768102,17.246036698847817,-74.17206063137597,125.14600000000004,0.93927648578811396,0.3637112569832861,0.011241652891256145,0.12803841661089274,0.096650103385782032,0.0034205069830828766,0.0059851768370286634,0.044358051846528829,0.057333822451990583,0.043441041228633417,0.0022583003549584307,0.0018132367682961999,0.0033193788825835184,0.021255400936474388,0.020211556778027297,0.023733088871479287,0.022265131701846297,0.00068757058379674714,0.0017564968921123282,0.0025100422417723262,0.0026416041428528872,0.0062413837191158152,0.0044337082150295443,0.0050611283511907273,0.0071068646473750859,0.011895316591806112,0.0010344488404993375,0.0011876689314961643,0.00036063824670682634,0.0031520499659237877,0.002533941108733063,274.57359009628613,365.15268225584595,2
18,3,437,287.0,384.0,1.3632847234725995,0.89270452277284074,1.0,0.52210274790919953,0.66250420748379135,35.536267465163917,33.301651610693426,7.810249675906654,3.4707115048633206,3.1622776601683795,14.775548439336129,16.014151315637488,-51.302731830727296,91.044000000000054,0.94999999999999984,0.50149135597184158,0.043109549653550044,0.15122237381141931,0.11021841673546154,0.023839029475217238,0.031281288319920844,0.027918585372526682,0.046162758321141181,0.031177758845798959,0.0041264723158169463,0.012783346325861056,0.014265288340385743,0.0050164487350346752,0.0019269639404992458,0.005430375465377584,0.0082825118035220816,0.005992624355740243,0.0063513250491323099,0.0051536972441736453,0.004212798166714259,0.0071084513746324518,0.0073420554770917412,0.0088093688717327014,0.0055335723195489564,0.0071169180116101762,0.0077685578330008677,0.0085366085386660295,0.012233119941747842,0.0090785125096075388,0.0038881237648817914,290.54462242562931,379.46910755148741,3
18,4,753,254.0,419.0,1.8906878792649942,0.95548652297255432,1.0,0.50912778904665312,0.53458190350292778,57.718982985342059,52.773099207835045,8.0622577482985491,3.7899008040616726,3.6055512754639891,15.633580753780837,17.029105784809943,-66.945355227088385,133.04400000000004,0.94716981132075473,0.34342653649646754,0.013547709876190771,0.11936655383909735,0.093243753385250067,0.013803305328466039,0.0095626041930671167,0.041146918266834448,0.056769650791455149,0.042126400446398843,0.01005594467056827,0.0078417494871157213,0.0069127032376963618,0.022666275750509217,0.020111562801935323,0.025653255847788627,0.02129803332280519,0.0059678496454531136,0.0048729689051390766,0.0038674681569344713,0.0047627575578667375,0.0074501881936783008,0.0075170101927005371,0.0059604353216246332,0.0096893215473987885,0.010836688798944304,0.0020415180495014073,0.0012727638259640423,0.0011721090957660584,0.0012547486825073015,0.0030930502424486011,256.92961487383798,412.41434262948206,4
18,5,863,278.0,407.0,2.2310273629217967,0.96918089102434213,1.0,0.69596774193548383,0.49737410072197991,67.929894933711381,61.660360037871982,8.0,3.8136129599182,4.0,16.296434287653334,16.734540367303023,-83.313190171765868,147.66199999999992,0.89708939708939683,0.28900729276866005,0.004300683622285687,0.10253225606261433,0.082555852257308618,0.0067171004761197792,0.00053645362800532352,0.039148137114206519,0.054402030695366435,0.039996631285335024,0.0061966083342775789,0.0030991396603135182,0.00086216610264603396,0.027447809030983181,0.022455772180264184,0.029248960444848638,0.022285582368536522,0.003499128614801306,0.005162789274790483,0.00023310817167049018,0.00095306539227041039,0.012817238847075908,0.012949368932285226,0.011589594594048534,0.014395806454001174,0.013239308731986333,0.0015419496216103807,0.0033554296659035619,0.0020254481201859693,0.0010140611455351654,0.0007600294955878898,275.93626882966396,426.35805330243335,5
19,1,362,307.0,348.0,1.3127546086300506,0.88118117429646803,1.0,0.64874551971326166,0.70639887634813003,31.484978070937856,30.594117081556711,7.0710678118654755,3.2509298319482713,3.0,13.597793938724031,14.885428296917954,-72.36882305204675,80.248000000000033,0.94270833333333348,0.49242811452364194,0.072314535768250948,0.15286501510499204,0.090720181262601007,0.047925001789682432,0.038693379709469754,0.015573824729314178,0.037678570589425538,0.023975357924338882,0.0094247416080937962,0.016944501099236457,0.016063061028799289,0.002388081056918259,0.0039430705718289903,0.0062885332444420168,0.012724667861344435,0.011486981558720175,0.012932161453472047,0.0013957616351889187,0.0040188963544663331,0.00064550688522038442,0.0025739788829651114,0.0036239675766180615,0.0018753824736198513,0.010561846334768787,0.011425773054448961,0.012296478358722031,0.012331791448932585,0.007944473391375665,0.0042609968542590276,306.84530386740329,348.36464088397793,1
19,2,724,280.0,350.0,1.9215235795207461,0.95799543849413882,1.0,0.55692307692307697,0.53856169454339897,57.183510111476792,52.630789467763066,7.6157731058639087,3.6979644412350625,3.6055512754639891,14.846307420927847,16.399283578156307,-73.406512934955799,129.97400000000005,0.94393741851368973,0.33278896403908231,0.004421623016144704,0.1198656239104102,0.090405384880565459,0.0022265922787248521,0.0037145324340159126,0.045035352400990311,0.056127650405838739,0.042478648018605902,0.00064838420142310877,0.0011905351883003464,0.0029711894259692611,0.024457216375911122,0.02220507590194494,0.026504967919477665,0.022978262602272707,0.00066761172486055832,0.00066248220552311637,0.0011349784752374547,0.0024182798611758448,0.0088313902868558773,0.0082626508756066929,0.008487335167941177,0.0107766319307351,0.013098665432880165,0.00030275029811198151,0.00027294669376560311,0.0004916288258763735,0.0011603146059051489,0.0020233904756674754,276.31767955801104,361.79834254143645,2
19,3,437,293.0,376.0,1.4538296205677508,0.91181568334818375,1.0,0.50578703703703709,0.62641370983410327,37.229599136376841,34.438350715445125,7.2111025509279782,3.3423198726904331,3.1622776601683795,14.060215331651708,15.28646432015122,-55.695708762168998,93.630000000000052,0.96895787139689582,0.46231957082115577,0.023187290886096095,0.15046703695580357,0.10931224083045911,0.021567337701901439,0.011151804449608565,0.033244356818319054,0.053012089823064129,0.040456565940319128,0.0099576560920309944,0.0062620285953004801,0.005274407695735798,0.010818788441081993,0.0017608015363274111,0.014152958196373381,0.014369583579601211,0.0020910705981286369,0.0017166144921672234,0.0027542184874175825,0.0035108215584468052,0.0084386296643646306,0.004434254129684536,0.0080302607089959271,0.0028980202848024532,0.003522087226102828,0.0062550285752980715,0.0071410275360127293,0.003095434162516036,0.0054599392455146611,0.0039141098746803948,292.94736842105266,375.38443935926773,3
19,4,310,263.0,400.0,1.1542808914037832,0.77886970159856739,1.0,0.59615384615384615,0.62682229013973667,25.619585842423568,25.019992006393608,7.6157731058639087,3.1541223419251079,2.8284271247461903,14.310835055998654,16.068239629571014,-67.152233471051218,78.834000000000046,0.91042584434654916,0.60376093362534977,0.028234571780206715,0.1817743763158253,0.090282336384675352,0.013557424026417112,0.023138153697403675,0.0047516883083242823,0.031302960213134633,0.012647199822838915,0.006024826635056455,0.0018235678425232533,0.021142239426468749,0.017556433737985176,0.021900872108536432,0.009436422853954813,0.013197816023688554,0.0092917586003308916,0.0054678307141502987,0.0090150520214825995,0.012858075290905309,0.0075644304909548458,0.012958333110286019,0.015099598878302572,0.0087901435110858545,0.0025075826648178756,0.0034273054679468699,0.0058665176938010313,0.0045798070349079784,0.0056210604646942915,0.0076405345178350969,263.93870967741935,397.91290322580647,4
19,5,551,279.0,412.0,1.4448179910432766,0.90777672545080534,1.0,0.74358974358974361,0.62101119767335755,41.531059425177467,38.209946349085598,8.0,3.7334219479442119,3.6055512754639891,15.980613254815974,17.420357050036717,-82.528458675284696,105.59200000000003,0.92294807370184251,0.47453621542637614,0.013530599869424821,0.14841382103224376,0.11423238390003529,0.005343819072521792,0.011868158768670159,0.038067606887740142,0.052038372093294809,0.038684897983885962,0.0025056640987521544,0.0053132559144663978,0.010028476116212284,0.0098180787271344473,0.0028255125848237598,0.013336888173909035,0.0090253740228286063,0.0036282806027978635,0.00095451704624068445,0.0018233757714503213,0.011007365738718767,0.0099722285001925155,0.0065531690558620842,0.0092431996952568995,0.0027964873725755172,0.0021044686094451137,0.0015761816143371658,0.0039184067239495871,0.0022459508742095828,0.004014669853415493,0.0091390118618899317,278.80036297640652,413.4627949183303,5
19,6,496,253.0,424.0,1.3070333996479115,0.87714306444682832,1.0,0.61614906832298133,0.63718248312290382,36.648913749329324,34.928498393145958,8.2462112512353212,3.7032966126683236,3.3839144678161843,16.153846153846153,17.599877002880927,-70.66135986510757,98.904000000000039,0.93320790216368787,0.51764492966282039,0.039783248647138926,0.1613021019586551,0.10672524312859445,0.028855779734222362,0.018190393570531222,0.019454709376778196,0.04522118706677436,0.032198183444272749,0.004828974877471302,0.0096219607332853705,0.005682835100937202,0.00053147758646455469,0.0067200399550756233,0.0058268679680856918,0.013807854333090314,0.0081851143147763789,0.010123768444577758,0.0025330789808221906,0.0040402832766029476,0.0079609857528300156,0.0080036272605526013,0.0095909793754145704,0.0071079527990593255,0.010600120956299707,0.0097786697800604679,0.0095918507421130766,0.010209988581087985,0.0076488651165285432,0.0041393204455201739,253.25806451612902,422.46774193548384,6
19,7,397,274.0,440.0,1.1698608272311348,0.80018924837522953,1.0,0.74624060150375937,0.68761524018426889,29.53050883157043,28.653097563788805,8.2462112512353212,3.55643145332209,3.0,16.007351252397978,17.710851381931299,-74.600743826089897,85.178000000000026,0.9211136890951277,0.61218299658048547,0.029263450527642818,0.17095887781099661,0.10220212593875257,0.014176454653063268,0.021298771749531747,0.0010891185098321197,0.028361520690241199,0.016697629415547272,0.0057447226943758397,0.0049872699410320534,0.023437902043817342,0.018241205756474619,0.018043529226898992,0.0075305865503314823,0.018336215070370279,0.009261606219254339,0.0084172482479276198,0.0061497989257811607,0.015176727661081604,0.0052025911796596295,0.013129131097535799,0.010321112940117255,0.010081255683899585,0.011090440936569903,0.0038725676640689582,0.0048928999431278762,0.0036093882002889337,0.0065741415230933615,0.0034658654426514453,273.24937027707807,443.33753148614608,7
20,1,500,305.0,347.0,1.2106732989671884,0.83666941497832059,1.0,0.66137566137566139,0.68413315398112817,34.46195243260668,35.014282800023196,9.0553851381374173,3.8851130767766473,3.6055512754639891,17.705100627652307,18.875094491960112,-78.281113578167478,95.834000000000032,0.93632958801498123,0.51884217507982655,0.069947629872057174,0.17407235126331105,0.078795562509424932,0.04523721981591982,0.030059524775398774,0.0035062493968857989,0.0394288905115803,0.021179634995588607,0.0069591305198664442,0.01121655607300311,0.0079010304127310818,0.0023202438810908861,0.0066293983396318763,0.0039036880309432837,0.015003427998233515,0.015995340173172855,0.015413583778981018,0.0075135480865983874,0.00085360740066028852,0.0043198724863988324,0.0061060309284453286,0.00090101294338007867,0.0014258378519787734,0.0088677328166604039,0.0090878043929697328,0.012511543237077125,0.0099969458301839755,0.010339059725991633,0.0015734016488565209,305.74799999999999,344.77600000000001,1
20,2,1066,278.0,358.0,1.6530906284773321,0.93830962006222141,1.0,0.59222222222222221,0.54964637202262223,63.265615759749608,59.841457201508724,10.440306508910551,4.6735279260805571,4.2426406871192848,20.733052343045379,21.877013633628977,-72.697522337705522,156.11399999999995,0.93714285714285717,0.37902076366592669,0.040238164538184275,0.13299950680505654,0.089232242817970181,0.031705965305807243,0.031490427458089963,0.040327742733244958,0.048914813339930252,0.032475279594193933,0.014921370913694613,0.023950101900667358,0.020334761993838928,0.01843214643128906,0.0097163643583712891,0.01734125750398913,0.011120075593480274,0.0047297729990649091,0.0065572322922325486,0.012209798274252595,0.011001551950080846,0.00016502964503051725,0.0022294347704122437,0.0013139983652753241,0.0054394999321125273,0.0046026528821741953,0.0044146528709455585,0.0023105213208675849,0.0019444010935506721,0.0032371680494312572,0.0042065847109123101,276.96810506566607,359.55253283302062,2
20,3,683,290.0,379.0,1.3188934849318696,0.8788177511470987,1.0,0.5508064516129032,0.62393337549356365,43.231997108661659,41.036569057366385,9.8488578017961039,4.2011624745818015,4.0,19.370364198287856,20.628475305456227,-59.319379847862052,117.28600000000006,0.92861998640380705,0.5123716879307082,0.015848585687309524,0.16561242937704776,0.10876859883654821,0.010627549334330478,0.0055269576951232323,0.024177337832607421,0.050275362302860858,0.031018274717468999,0.0046527807501509999,0.0011653192550500813,0.0064077246670939487,0.0019442312205183961,0.0090656657162661181,0.010497949237606434,0.0049872904372698689,0.0022243617035577275,0.0045747620554037255,0.0028426331641433975,0.0067206785629353579,0.015711291797063532,0.0088047281380810461,0.015835019479472558,0.0053756039518908748,0.0092135977623933728,0.0050861404203838617,0.0041706555323505366,0.0038059821399002085,0.0010921356336335414,0.0061687452387940008,291.8770131771596,375.16983894582722,3
20,4,1059,254.0,423.0,1.7386877179329447,0.94589616597076775,1.0,0.53701825557809335,0.55979266984652587,65.082710310097866,59.941638282582836,10.198039027185569,4.568948337391773,4.1231056256176606,19.991969190572206,21.117353146268581,-69.11277438577342,154.18399999999991,0.94553571428571426,0.37397617400405808,0.0073508769276848171,0.13077490675428918,0.098269345431373528,0.0088372939496397379,0.006878842934292374,0.047087786446214218,0.055049487831838786,0.044021916874284202,0.0024552734070609704,0.0051717801909156244,0.0049467297125493507,0.022081266764147504,0.017005474541780852,0.023958365470845903,0.021322284848600031,0.0013545257141218316,0.0026648653937490613,0.003174937104682318,0.0032285733080760896,0.0014180205122400218,0.0045203556873841108,0.0032931783931700142,0.0082029170528778849,0.0096760216147461688,0.00034911369708157586,0.0029558411785280646,0.0020186849490109416,0.0017650755664598684,0.0027495739930357031,256.99811142587345,414.22568460812084,4
20,5,1299,275.0,425.0,1.8992929643488594,0.95697936687688323,1.0,0.60985915492957743,0.51835566583299431,76.046050017231337,70.859014952227497,10.440306508910551,4.8315421714216837,4.4721359549995796,20.842579369024804,22.065215989942732,-77.16714512959507,177.4579999999998,0.94335511982570808,0.32940413634952725,0.03124459311031565,0.11739017796332102,0.08457187013363697,0.028662518686721091,0.022192267240776636,0.040105773992812538,0.049667585055948524,0.037044052211540536,0.018624672378385596,0.020934609760339614,0.015390782969426416,0.01957202784056792,0.016362163723632802,0.02113974900608314,0.018232551307517688,0.0098042442256847107,0.010219351748545553,0.012570695950777585,0.010284557718360135,0.0057266503994265368,0.0050208923554571966,0.0051359352358792409,0.0078010098220670735,0.0092162931940865823,0.0018715621488702323,0.0031907424614256714,0.0026908310705921054,0.0060101121527022959,0.006478848591285149,274.85835257890687,425.87836797536568,5
21,1,540,302.0,340.0,1.2208768850983935,0.83878175461416671,1.0,0.72972972972972971,0.72111815541086166,36.008550897752734,36.221540552549669,10.0,4.0367647504264985,3.6055512754639891,18.463972701933439,19.605495922684586,-83.928185261273072,97.006000000000029,0.93587521663778162,0.52404676383916748,0.065055935286534042,0.17261115742082767,0.08331879954946067,0.042519450568462812,0.028149438943923619,0.0041461273042111722,0.040122762761273148,0.021762361072112716,0.0075874983259651826,0.0084925556047978808,0.0098471308181746035,0.0024160142107633583,0.010269324154039519,0.0061139176867819542,0.01601031813568023,0.014278915728782551,0.017189623929616156,0.0047662759426870555,0.0021198351510916913,0.00081176411091521796,0.0052551990488220466,0.0020396508204781924,0.003319703122772659,0.011289367498681742,0.0096680727220430866,0.010231779809329277,0.0097182695905521348,0.0093600353150245334,0.0011559608458397404,302.75185185185182,335.97407407407405,1
21,2,1109,280.0,348.0,1.7601876485764871,0.947141246000612,1.0,0.55009920634920639,0.51438974573196206,67.079923555983825,62.801273872430329,10.295630140987001,4.6201855968928935,4.2426406871192848,20.554804791094465,21.520370701886439,-72.670411839747644,164.59799999999993,0.9331089608750528,0.35801791458197146,0.038621498098737023,0.12406999028023731,0.087708267403779364,0.032548708238346824,0.030100271217026346,0.037959741738173153,0.049737099844514361,0.033247058759007582,0.018445180794001387,0.023140669285262337,0.02062205612599748,0.018537865315128244,0.012274124917971089,0.018757425422543439,0.011998280533677647,0.0079573389298356837,0.008261952829049915,0.012359734330267706,0.012454482579614753,0.0020366973948393219,0.0043072304053898237,0.0026672702471184505,0.0058499045078782589,0.003661747838896532,0.00079940112160706972,0.0020954059965612717,0.00091567411306019576,0.0037639370479808621,0.006229129652712103,277.79531109107302,353.90261496844005,2
21,3,703,295.0,363.0,1.3793912124751089,0.89455641619976611,1.0,0.53993855606758834,0.61656218950987107,45.368404957045286,42.201895692018383,9.4339811320566032,4.184305994179474,4.0,18.645513466080601,20.277637782903522,-64.844700903522096,119.70000000000006,0.94046822742474911,0.50257574393532822,0.027447813972845233,0.15116774538798794,0.11624445276495046,0.0090289324207090734,0.019112314286611753,0.036027476653915924,0.046400321197226459,0.035628464078059488,0.0012107210494033964,0.0068448964861898944,0.0098860308075844391,0.0027471090151887814,0.0022005133484331507,0.009376840960001959,0.0080379106534653449,0.0033832476989688579,0.001317925940604935,0.005489560498171878,0.0037270991311606659,0.011536846539493134,0.0093137927631230001,0.012602408320404802,0.0016214255465945978,0.010571011477924049,0.0029013936464774201,0.0041540405918592625,0.0051331845963065214,0.0052164647329073508,0.0050957830645769154,292.03413940256047,368.94594594594594,3
21,4,449,262.0,397.0,1.1772201293515936,0.78358621645091375,1.0,0.56125000000000003,0.56922822873912249,31.19637703767852,31.400636936215164,8.5440037453175304,3.6152138000849701,3.1622776601683795,17.989767314930056,19.381780605591398,-68.352833266112057,99.560000000000031,0.88212180746561886,0.57980178051327391,0.05462662218500336,0.17376215939622461,0.084122356971088524,0.037042268326377095,0.01640670099708337,0.011493446893486433,0.042126318916342685,0.0059338997269870073,0.0046687786746747529,0.0035104164376646399,0.010139662897765699,0.00089023273626921424,0.014835791284023596,0.0030567178354313738,0.016487647041440161,0.017353297072876191,0.014937749464219264,0.013885035041758968,0.0087493986177733362,0.0024978288882056602,0.00760323380498966,0.0065796301674789807,0.0085291280559001703,0.010173027002895992,0.0087845394759605636,0.0094103919489706162,0.0048402474107060688,0.0059967102912644316,0.0026648971387461108,263.40089086859689,395.51002227171494,4
21,5,543,279.0,404.0,1.1324378374208861,0.75991780939752751,1.0,0.69437340153452687,0.66022565321201221,33.205011794326104,33.734255586865999,10.04987562112089,4.1109237172968349,3.6055512754639891,19.887921252979304,21.583894247075115,-76.937768204947261,101.66200000000003,0.92425531914893622,0.59394470697929946,0.0087281622574973648,0.19497439950312037,0.080803115252172791,0.0046666443863518942,0.018146247241485978,0.013527066021368838,0.038752740204579424,0.0018478195600062899,0.001248045056885439,0.0073698030007189183,0.01788598634289066,0.016214972942174846,0.026479394032002251,0.0031615511029667522,0.0133231461695771,0.0065364122966520928,0.0043240423568417195,0.005172855221876012,0.0050787656828283709,0.00625249490849144,0.013750823520598287,0.011889435793591217,0.0075497513201776192,0.0038072112399367966,0.0059496029309938974,0.0026997879123878848,0.0064927042789618243,0.0031897966069841361,0.0070988499509832955,279.14548802946592,403.22283609576425,5
21,6,627,252.0,426.0,1.2403396855810391,0.84330876430894042,1.0,0.61834319526627224,0.66348578100273814,39.214427697289423,38.327535793473601,9.8488578017961039,4.1780044831600582,4.0,19.065938798593553,21.074985183251069,-70.552415379086284,108.97400000000003,0.92138133725202054,0.53954213204869772,0.089940506625892494,0.14958696833436888,0.08472260448597714,0.048128947658964132,0.041332664088844999,0.0026614786338563846,0.034120481313449622,0.013583766932670585,0.0055087267364428158,0.0099429258155252446,0.012253437214322765,0.0041214399132464543,0.0034338499311280255,0.0063296189260144617,0.017547105428078649,0.01478716144679928,0.014901655141487207,0.012841167942834646,0.0056987968185955706,0.0055132023341765432,0.0026934932714762156,0.003690439470688815,0.0048359685649140638,0.010741553385232269,0.0078734619215099933,0.011475748147113449,0.0081914519856335147,0.011139877538438321,0.0047571743305556448,252.64912280701753,423.40669856459328,6
21,7,796,271.0,432.0,1.3285136172541416,0.8811248912670574,1.0,0.67003367003366998,0.65518980723521858,46.909329920300962,44.77722635447622,10.440306508910551,4.5334493859523759,4.1231056256176606,20.950365348107372,22.182654137575614,-72.211002604226834,123.56000000000004,0.93812610489098414,0.50416386294611326,0.04499185923935866,0.15870706555351075,0.10444830987971251,0.028796219961120383,0.02186529073366978,0.023981941260495635,0.045247702910160108,0.029650927337273435,0.0077880727122010942,0.0098734061277472203,0.012597884056361875,0.0030240754143950059,0.0067210342935700943,0.0083461417575988808,0.011663893896463691,0.007772818499711137,0.0095289852757714736,0.0033179869691566878,0.009403941838688765,0.0103677817874214,0.006223029915567317,0.007776848487222059,0.0044928016072595467,0.011212994447737159,0.010423560010811874,0.0089797834308621358,0.0095651026297477494,0.0062233527740986061,0.0067517720930582482,269.7211055276382,435.8429648241206,7
22,1,526,303.0,337.0,1.2925541366760012,0.87156372441756969,1.0,0.78978978978978975,0.67433015148016306,37.381031848111341,36.221540552549669,9.0,3.8669081886290164,3.6055512754639891,17.0,18.327256005891002,89.988075922288928,99.006000000000029,0.92932862190812726,0.51046036625815205,0.064214136131287472,0.15750398275866201,0.096371584546141906,0.039221046287771601,0.032096051951435549,0.015536350020231059,0.040888749921459661,0.024964464369422349,0.0051780961147188881,0.015536306361244187,0.0096023206726128692,0.0037490332055716597,0.0093657399485763664,0.0027015367342125458,0.015652728756635616,0.010274520901808821,0.013486592238338903,0.0057622470707826374,0.0012446090786470609,0.0048378573135706617,0.0032846563033928425,0.0044039126798845127,0.0036316374049568984,0.011643754447598497,0.010929549073933748,0.010141798253722785,0.014265136737832708,0.0067617025312189938,0.0037729293503510016,302.79087452471481,334.55703422053233,1
22,2,1100,284.0,344.0,1.8977004175046506,0.95634261257681163,1.0,0.55443548387096775,0.50198403947542947,69.919671885705043,64.327288144301562,9.8488578017961039,4.4521455647422004,4.1231056256176606,19.461471824785612,20.433873965539849,-72.320605990319322,165.94199999999992,0.95610604085180362,0.33846387124424338,0.0073568845934385172,0.12074768131599843,0.091563611814995685,0.0074321934575670842,0.0073352725413176603,0.04644685312993415,0.054886305096217246,0.04265744145849848,0.0021968955642593024,0.0067006391995272797,0.0049843996329803665,0.024203452084078189,0.021416807873157112,0.025774661670392048,0.022321312513792303,0.0015956876339794856,0.0015451705161638964,0.0054310128104173719,0.0027668480737999719,0.0059091190531985766,0.00923569228811944,0.0066176941008049993,0.011042938623122958,0.011678450014910106,0.00066885362942908824,0.0011918048343972512,0.0013259786552219754,0.0030368664004881136,0.0016468720962332325,279.8009090909091,355.49454545454546,2
22,3,718,295.0,367.0,1.478033805804537,0.91336800970809173,1.0,0.54393939393939394,0.54971947898442663,48.141374099969305,46.043457732885351,8.9442719099991592,4.0648413174994822,3.6055512754639891,18.01244780317403,19.600036606998348,-67.156334983709442,128.11400000000006,0.92110327132777392,0.43121980807539945,0.036147562748367654,0.15031841588484249,0.096144638111957392,0.021730211726956952,0.027759217250766854,0.032705315064888094,0.057566935259831878,0.02759389664498884,0.0074289129887923806,0.015473080737679036,0.015239810412977355,0.015639740586608976,0.0042727068938191804,0.018336901481670619,0.0052283839932247252,0.00040403328112886881,0.0017436899762205416,0.0050414746753159679,0.0057969364540455563,0.0048680141665606537,0.0017523382003270271,0.0061363951285477534,0.0041369412557911338,0.0073580770303172784,0.0055614307190648008,0.0047376104748730174,0.0077705395821232445,0.0020469954744499808,0.0037675129909124027,293.5557103064067,369.72005571030638,3
22,4,446,263.0,403.0,1.2023407559574784,0.80382097669291441,1.0,0.54060606060606065,0.58677438927952164,31.791184935789317,32.140317359976393,8.4852813742385695,3.5507694940653023,3.1622776601683795,17.005302933757235,18.911662812932022,-70.40240583720518,97.732000000000042,0.90192113245702721,0.54972394671043812,0.044337057098027821,0.17922901652502168,0.087902806662011029,0.030446578816176826,0.023329886107895364,0.0076035334388959257,0.040174661919083157,0.012154661978712565,0.0018264462300327908,0.0025952582224170245,0.011522141609746761,0.012622412229516253,0.0090744420850618849,0.0056476357380871364,0.014969032581545772,0.015347301943319481,0.0088749019442230705,0.014121414306185376,0.0058825751721714404,0.0041347758494522067,0.012684414062877193,0.0099110673581784964,0.0088675938149438607,0.012955645039297869,0.0064222815577386809,0.011424285455122874,0.0047858308810082842,0.0091963540727102652,0.005736500478225986,265.08744394618833,398.77130044843051,4
